Yevgeny Kafelnikov	26	Russia	2000	10-01-00	Tennis	1	0	0	1
Sébastien Lareau	27	Canada	2000	10-01-00	Tennis	1	0	0	1
Daniel Nestor	28	Canada	2000	10-01-00	Tennis	1	0	0	1
Miriam Oremans	28	Netherlands	2000	10-01-00	Tennis	0	1	0	1
Monica Seles	26	United States	2000	10-01-00	Tennis	0	0	1	1
Dominique Van Roost	27	Belgium	2000	10-01-00	Tennis	0	0	1	1
Serena Williams	18	United States	2000	10-01-00	Tennis	1	0	0	1
Todd Woodbridge	29	Australia	2000	10-01-00	Tennis	0	1	0	1
Mark Woodforde	34	Australia	2000	10-01-00	Tennis	0	1	0	1
Clara Basiana	21	Spain	2012	08-12-12	Synchronized Swimming	0	0	1	1
Alba Cabello	26	Spain	2012	08-12-12	Synchronized Swimming	0	0	1	1
Chang Si	25	China	2012	08-12-12	Synchronized Swimming	0	1	0	1
Chen Xiaojun	20	China	2012	08-12-12	Synchronized Swimming	0	1	0	1
Margalida Crespi	21	Spain	2012	08-12-12	Synchronized Swimming	0	0	1	1
Anastasiya Davydova	29	Russia	2012	08-12-12	Synchronized Swimming	1	0	0	1
Mariya Gromova	28	Russia	2012	08-12-12	Synchronized Swimming	1	0	0	1
Thais Henríquez	29	Spain	2012	08-12-12	Synchronized Swimming	0	0	1	1
Jiang Tingting	25	China	2012	08-12-12	Synchronized Swimming	0	1	0	1
Jiang Wenwen	25	China	2012	08-12-12	Synchronized Swimming	0	1	0	1
Elvira Khasyanova	31	Russia	2012	08-12-12	Synchronized Swimming	1	0	0	1
Paula Klamburg	22	Spain	2012	08-12-12	Synchronized Swimming	0	0	1	1
Darya Korobova	23	Russia	2012	08-12-12	Synchronized Swimming	1	0	0	1
Luo Xi	24	China	2012	08-12-12	Synchronized Swimming	0	1	0	1
Irene Montrucchio	20	Spain	2012	08-12-12	Synchronized Swimming	0	0	1	1
Aleksandra Patskevich	23	Russia	2012	08-12-12	Synchronized Swimming	1	0	0	1
Laia Pons	19	Spain	2012	08-12-12	Synchronized Swimming	0	0	1	1
